amount_type.label,amount_type.code,financial_period.period,period_length.length,financial_year_end.year,item.composition,item.return_form_structure,item.position_in_return_form,item.label,item.code,demarcation.label,demarcation.code,amount.sum
Audited Actual,AUDA,2018,year,2018,"sum(0600, 0300, 0500, 0680)",subtotal,7,Total Community Wealth / Equity,690,City of Ekurhuleni,EKU,50751561976
Audited Actual,AUDA,2018,year,2018,,heading,8,Non-Current Liabilities,700,City of Ekurhuleni,EKU,
Audited Actual,AUDA,2018,year,2018,,line_item,9,Borrowing,900,City of Ekurhuleni,EKU,5995069068
Audited Actual,AUDA,2018,year,2018,,line_item,10,Non-Current Provisions,910,City of Ekurhuleni,EKU,2875608189
Audited Actual,AUDA,2018,year,2018,"sum(0900, 0910)",subtotal,11,Total Non-Current Liabilities,1000,City of Ekurhuleni,EKU,8870677257
Audited Actual,AUDA,2018,year,2018,,heading,12,Current Liabilities,2300,City of Ekurhuleni,EKU,
Audited Actual,AUDA,2018,year,2018,,line_item,13,Consumer Deposits,2400,City of Ekurhuleni,EKU,866331112
Audited Actual,AUDA,2018,year,2018,,line_item,14,Provisions,2500,City of Ekurhuleni,EKU,618407213
Audited Actual,AUDA,2018,year,2018,,line_item,15,Creditors,2600,City of Ekurhuleni,EKU,7224287111
Audited Actual,AUDA,2018,year,2018,,line_item,16,Conditional Grants and Receipts,2610,City of Ekurhuleni,EKU,597883358
Audited Actual,AUDA,2018,year,2018,,line_item,17,Bank Overdraft,2700,City of Ekurhuleni,EKU,
Audited Actual,AUDA,2018,year,2018,,line_item,18,Borrowing,2800,City of Ekurhuleni,EKU,558973828
Audited Actual,AUDA,2018,year,2018,"sum(2400, 2500, 2600, 2610, 2700, 2800)",subtotal,19,Total Current Liabilities,1600,City of Ekurhuleni,EKU,9865882622
Audited Actual,AUDA,2018,year,2018,"sum(0690 1000, 1600)",subtotal,20,Total Net Assets and Liabilities,1650,City of Ekurhuleni,EKU,69488121855
Audited Actual,AUDA,2018,year,2018,,heading,21,ASSETS,1100,City of Ekurhuleni,EKU,
Audited Actual,AUDA,2018,year,2018,,heading,22,Non-Current Assets,1200,City of Ekurhuleni,EKU,
Audited Actual,AUDA,2018,year,2018,,line_item,23,Property Plant and Equipment,1300,City of Ekurhuleni,EKU,54294852421
Audited Actual,AUDA,2018,year,2018,,line_item,24,Non-Current Investments,1400,City of Ekurhuleni,EKU,1625681259
Audited Actual,AUDA,2018,year,2018,,line_item,25,Long-term Receivables,1500,City of Ekurhuleni,EKU,6757615
Audited Actual,AUDA,2018,year,2018,,line_item,26,Investment Property,1401,City of Ekurhuleni,EKU,693978935
Audited Actual,AUDA,2018,year,2018,,line_item,27,Investment in Associate,1402,City of Ekurhuleni,EKU,
Audited Actual,AUDA,2018,year,2018,,line_item,28,Agricultural,1403,City of Ekurhuleni,EKU,
Audited Actual,AUDA,2018,year,2018,,line_item,29,Biological,1404,City of Ekurhuleni,EKU,
Audited Actual,AUDA,2018,year,2018,,line_item,30,Intangible,1405,City of Ekurhuleni,EKU,704518991
Audited Actual,AUDA,2018,year,2018,,line_item,31,Other Non-Current Assets,1406,City of Ekurhuleni,EKU,69033511
Audited Actual,AUDA,2018,year,2018,"sum(1300, 1400, 1500, 1401, 1402, 1403, 1404, 1405, 1406)",subtotal,32,Total Non-Current Assets,2900,City of Ekurhuleni,EKU,57394822732
Audited Actual,AUDA,2018,year,2018,,heading,33,Current Assets,1700,City of Ekurhuleni,EKU,
Audited Actual,AUDA,2018,year,2018,,line_item,34,Call Investment Deposits,2200,City of Ekurhuleni,EKU,555526155
Audited Actual,AUDA,2018,year,2018,,line_item,35,Inventory,1900,City of Ekurhuleni,EKU,1021415955
Audited Actual,AUDA,2018,year,2018,,line_item,36,Consumer Debtors,2000,City of Ekurhuleni,EKU,6000510877
Audited Actual,AUDA,2018,year,2018,,line_item,37,Other Debtors,2010,City of Ekurhuleni,EKU,857559905
Audited Actual,AUDA,2018,year,2018,,line_item,38,Current Portion Of Long-Term Receivables,2100,City of Ekurhuleni,EKU,
Audited Actual,AUDA,2018,year,2018,,line_item,39,Cash,1800,City of Ekurhuleni,EKU,3658286231
Audited Actual,AUDA,2018,year,2018,"sum(2200, 1900, 2000, 2010, 2100, 1800)",subtotal,40,Total Current Assets,2150,City of Ekurhuleni,EKU,12093299123
Audited Actual,AUDA,2018,year,2018,"sum(2900, 2150)",subtotal,41,Total Assets,3000,City of Ekurhuleni,EKU,69488121855
Audited Actual,AUDA,2018,year,2018,,heading,1,COMMUNITY WEALTH / EQUITY,100,eThekwini,ETH,
Audited Actual,AUDA,2018,year,2018,,heading,2,Community Wealth,110,eThekwini,ETH,
Audited Actual,AUDA,2018,year,2018,,line_item,3,Housing Development Fund,600,eThekwini,ETH,57470000
Audited Actual,AUDA,2018,year,2018,,line_item,4,Reserves,300,eThekwini,ETH,
Audited Actual,AUDA,2018,year,2018,,line_item,5,Accumulated Surplus/(Deficit),500,eThekwini,ETH,40604382000
Audited Actual,AUDA,2018,year,2018,,line_item,6,Minorities Interests,680,eThekwini,ETH,
Audited Actual,AUDA,2018,year,2018,"sum(0600, 0300, 0500, 0680)",subtotal,7,Total Community Wealth / Equity,690,eThekwini,ETH,40661852000
Audited Actual,AUDA,2018,year,2018,,heading,8,Non-Current Liabilities,700,eThekwini,ETH,
Audited Actual,AUDA,2018,year,2018,,line_item,9,Borrowing,900,eThekwini,ETH,7286712000
Audited Actual,AUDA,2018,year,2018,,line_item,10,Non-Current Provisions,910,eThekwini,ETH,4656869000
Audited Actual,AUDA,2018,year,2018,"sum(0900, 0910)",subtotal,11,Total Non-Current Liabilities,1000,eThekwini,ETH,11943581000
Audited Actual,AUDA,2018,year,2018,,heading,12,Current Liabilities,2300,eThekwini,ETH,
Audited Actual,AUDA,2018,year,2018,,line_item,13,Consumer Deposits,2400,eThekwini,ETH,2291756000
Audited Actual,AUDA,2018,year,2018,,line_item,14,Provisions,2500,eThekwini,ETH,1342523000
Audited Actual,AUDA,2018,year,2018,,line_item,15,Creditors,2600,eThekwini,ETH,6007489000
Audited Actual,AUDA,2018,year,2018,,line_item,16,Conditional Grants and Receipts,2610,eThekwini,ETH,1268451000
Audited Actual,AUDA,2018,year,2018,,line_item,17,Bank Overdraft,2700,eThekwini,ETH,
Audited Actual,AUDA,2018,year,2018,,line_item,18,Borrowing,2800,eThekwini,ETH,874388000
Audited Actual,AUDA,2018,year,2018,"sum(2400, 2500, 2600, 2610, 2700, 2800)",subtotal,19,Total Current Liabilities,1600,eThekwini,ETH,11784607000
Audited Actual,AUDA,2018,year,2018,"sum(0690 1000, 1600)",subtotal,20,Total Net Assets and Liabilities,1650,eThekwini,ETH,64390040000
Audited Actual,AUDA,2018,year,2018,,heading,21,ASSETS,1100,eThekwini,ETH,
Audited Actual,AUDA,2018,year,2018,,heading,22,Non-Current Assets,1200,eThekwini,ETH,
Audited Actual,AUDA,2018,year,2018,,line_item,23,Property Plant and Equipment,1300,eThekwini,ETH,48946702000
Audited Actual,AUDA,2018,year,2018,,line_item,24,Non-Current Investments,1400,eThekwini,ETH,
Audited Actual,AUDA,2018,year,2018,,line_item,25,Long-term Receivables,1500,eThekwini,ETH,61670000
Audited Actual,AUDA,2018,year,2018,,line_item,26,Investment Property,1401,eThekwini,ETH,267252000
Audited Actual,AUDA,2018,year,2018,,line_item,27,Investment in Associate,1402,eThekwini,ETH,
Audited Actual,AUDA,2018,year,2018,,line_item,28,Agricultural,1403,eThekwini,ETH,
Audited Actual,AUDA,2018,year,2018,,line_item,29,Biological,1404,eThekwini,ETH,
Audited Actual,AUDA,2018,year,2018,,line_item,30,Intangible,1405,eThekwini,ETH,777500000
Audited Actual,AUDA,2018,year,2018,,line_item,31,Other Non-Current Assets,1406,eThekwini,ETH,25913000
Audited Actual,AUDA,2018,year,2018,"sum(1300, 1400, 1500, 1401, 1402, 1403, 1404, 1405, 1406)",subtotal,32,Total Non-Current Assets,2900,eThekwini,ETH,50079037000
Audited Actual,AUDA,2018,year,2018,,heading,33,Current Assets,1700,eThekwini,ETH,
Audited Actual,AUDA,2018,year,2018,,line_item,34,Call Investment Deposits,2200,eThekwini,ETH,6122467000
Audited Actual,AUDA,2018,year,2018,,line_item,35,Inventory,1900,eThekwini,ETH,666394000
Audited Actual,AUDA,2018,year,2018,,line_item,36,Consumer Debtors,2000,eThekwini,ETH,4473544000
Audited Actual,AUDA,2018,year,2018,,line_item,37,Other Debtors,2010,eThekwini,ETH,2742683000
Audited Actual,AUDA,2018,year,2018,,line_item,38,Current Portion Of Long-Term Receivables,2100,eThekwini,ETH,41533000
Audited Actual,AUDA,2018,year,2018,,line_item,39,Cash,1800,eThekwini,ETH,264382000
Audited Actual,AUDA,2018,year,2018,"sum(2200, 1900, 2000, 2010, 2100, 1800)",subtotal,40,Total Current Assets,2150,eThekwini,ETH,14311003000
Audited Actual,AUDA,2018,year,2018,"sum(2900, 2150)",subtotal,41,Total Assets,3000,eThekwini,ETH,64390040000
Audited Actual,AUDA,2018,year,2018,,heading,1,COMMUNITY WEALTH / EQUITY,100,City of Johannesburg,JHB,
Audited Actual,AUDA,2018,year,2018,,heading,2,Community Wealth,110,City of Johannesburg,JHB,
Audited Actual,AUDA,2018,year,2018,,line_item,3,Housing Development Fund,600,City of Johannesburg,JHB,
Audited Actual,AUDA,2018,year,2018,,line_item,4,Reserves,300,City of Johannesburg,JHB,
Audited Actual,AUDA,2018,year,2018,,line_item,5,Accumulated Surplus/(Deficit),500,City of Johannesburg,JHB,46026570000
Audited Actual,AUDA,2018,year,2018,,line_item,6,Minorities Interests,680,City of Johannesburg,JHB,
Audited Actual,AUDA,2018,year,2018,"sum(0600, 0300, 0500, 0680)",subtotal,7,Total Community Wealth / Equity,690,City of Johannesburg,JHB,46026570000
Audited Actual,AUDA,2018,year,2018,,heading,8,Non-Current Liabilities,700,City of Johannesburg,JHB,
Audited Actual,AUDA,2018,year,2018,,line_item,9,Borrowing,900,City of Johannesburg,JHB,25236418000
Audited Actual,AUDA,2018,year,2018,,line_item,10,Non-Current Provisions,910,City of Johannesburg,JHB,760311000
Audited Actual,AUDA,2018,year,2018,"sum(0900, 0910)",subtotal,11,Total Non-Current Liabilities,1000,City of Johannesburg,JHB,25996729000
Audited Actual,AUDA,2018,year,2018,,heading,12,Current Liabilities,2300,City of Johannesburg,JHB,
Audited Actual,AUDA,2018,year,2018,,line_item,13,Consumer Deposits,2400,City of Johannesburg,JHB,15445000
Audited Actual,AUDA,2018,year,2018,,line_item,14,Provisions,2500,City of Johannesburg,JHB,299256000
Audited Actual,AUDA,2018,year,2018,,line_item,15,Creditors,2600,City of Johannesburg,JHB,13396866000
Audited Actual,AUDA,2018,year,2018,,line_item,16,Conditional Grants and Receipts,2610,City of Johannesburg,JHB,232492000
Audited Actual,AUDA,2018,year,2018,,line_item,17,Bank Overdraft,2700,City of Johannesburg,JHB,
Audited Actual,AUDA,2018,year,2018,,line_item,18,Borrowing,2800,City of Johannesburg,JHB,761803000
Audited Actual,AUDA,2018,year,2018,"sum(2400, 2500, 2600, 2610, 2700, 2800)",subtotal,19,Total Current Liabilities,1600,City of Johannesburg,JHB,14705862000
Audited Actual,AUDA,2018,year,2018,"sum(0690 1000, 1600)",subtotal,20,Total Net Assets and Liabilities,1650,City of Johannesburg,JHB,86729161000
Audited Actual,AUDA,2018,year,2018,,heading,21,ASSETS,1100,City of Johannesburg,JHB,
Audited Actual,AUDA,2018,year,2018,,heading,22,Non-Current Assets,1200,City of Johannesburg,JHB,
Audited Actual,AUDA,2018,year,2018,,line_item,23,Property Plant and Equipment,1300,City of Johannesburg,JHB,69060662000
Audited Actual,AUDA,2018,year,2018,,line_item,24,Non-Current Investments,1400,City of Johannesburg,JHB,
Audited Actual,AUDA,2018,year,2018,,line_item,25,Long-term Receivables,1500,City of Johannesburg,JHB,1377742000
Audited Actual,AUDA,2018,year,2018,,line_item,26,Investment Property,1401,City of Johannesburg,JHB,1006275000
Audited Actual,AUDA,2018,year,2018,,line_item,27,Investment in Associate,1402,City of Johannesburg,JHB,16240000
Audited Actual,AUDA,2018,year,2018,,line_item,28,Agricultural,1403,City of Johannesburg,JHB,
Audited Actual,AUDA,2018,year,2018,,line_item,29,Biological,1404,City of Johannesburg,JHB,26860000
Audited Actual,AUDA,2018,year,2018,,line_item,30,Intangible,1405,City of Johannesburg,JHB,1353458000
Audited Actual,AUDA,2018,year,2018,,line_item,31,Other Non-Current Assets,1406,City of Johannesburg,JHB,2674624000
Audited Actual,AUDA,2018,year,2018,"sum(1300, 1400, 1500, 1401, 1402, 1403, 1404, 1405, 1406)",subtotal,32,Total Non-Current Assets,2900,City of Johannesburg,JHB,75515861000
Audited Actual,AUDA,2018,year,2018,,heading,33,Current Assets,1700,City of Johannesburg,JHB,
Audited Actual,AUDA,2018,year,2018,,line_item,34,Call Investment Deposits,2200,City of Johannesburg,JHB,
Audited Actual,AUDA,2018,year,2018,,line_item,35,Inventory,1900,City of Johannesburg,JHB,303474000
Audited Actual,AUDA,2018,year,2018,,line_item,36,Consumer Debtors,2000,City of Johannesburg,JHB,5615024000
Audited Actual,AUDA,2018,year,2018,,line_item,37,Other Debtors,2010,City of Johannesburg,JHB,3054942000
Audited Actual,AUDA,2018,year,2018,,line_item,38,Current Portion Of Long-Term Receivables,2100,City of Johannesburg,JHB,
Audited Actual,AUDA,2018,year,2018,,line_item,39,Cash,1800,City of Johannesburg,JHB,2239860000
Audited Actual,AUDA,2018,year,2018,"sum(2200, 1900, 2000, 2010, 2100, 1800)",subtotal,40,Total Current Assets,2150,City of Johannesburg,JHB,11213300000
Audited Actual,AUDA,2018,year,2018,"sum(2900, 2150)",subtotal,41,Total Assets,3000,City of Johannesburg,JHB,86729161000
Audited Actual,AUDA,2018,year,2018,,heading,1,COMMUNITY WEALTH / EQUITY,100,Mangaung,MAN,
Audited Actual,AUDA,2018,year,2018,,heading,2,Community Wealth,110,Mangaung,MAN,
Audited Actual,AUDA,2018,year,2018,,line_item,3,Housing Development Fund,600,Mangaung,MAN,
Audited Actual,AUDA,2018,year,2018,,line_item,4,Reserves,300,Mangaung,MAN,2507954504
Audited Actual,AUDA,2018,year,2018,,line_item,5,Accumulated Surplus/(Deficit),500,Mangaung,MAN,13515401100
Audited Actual,AUDA,2018,year,2018,,line_item,6,Minorities Interests,680,Mangaung,MAN,
Audited Actual,AUDA,2018,year,2018,"sum(0600, 0300, 0500, 0680)",subtotal,7,Total Community Wealth / Equity,690,Mangaung,MAN,16023355604
Audited Actual,AUDA,2018,year,2018,,heading,8,Non-Current Liabilities,700,Mangaung,MAN,
Audited Actual,AUDA,2018,year,2018,,line_item,9,Borrowing,900,Mangaung,MAN,1542237471
Audited Actual,AUDA,2018,year,2018,,line_item,10,Non-Current Provisions,910,Mangaung,MAN,1272949570
Audited Actual,AUDA,2018,year,2018,"sum(0900, 0910)",subtotal,11,Total Non-Current Liabilities,1000,Mangaung,MAN,2815187041
Audited Actual,AUDA,2018,year,2018,,heading,12,Current Liabilities,2300,Mangaung,MAN,
Audited Actual,AUDA,2018,year,2018,,line_item,13,Consumer Deposits,2400,Mangaung,MAN,148411801
Audited Actual,AUDA,2018,year,2018,,line_item,14,Provisions,2500,Mangaung,MAN,371300935
Audited Actual,AUDA,2018,year,2018,,line_item,15,Creditors,2600,Mangaung,MAN,1750766808
Audited Actual,AUDA,2018,year,2018,,line_item,16,Conditional Grants and Receipts,2610,Mangaung,MAN,329735327
Audited Actual,AUDA,2018,year,2018,,line_item,17,Bank Overdraft,2700,Mangaung,MAN,
Audited Actual,AUDA,2018,year,2018,,line_item,18,Borrowing,2800,Mangaung,MAN,163724257
Audited Actual,AUDA,2018,year,2018,"sum(2400, 2500, 2600, 2610, 2700, 2800)",subtotal,19,Total Current Liabilities,1600,Mangaung,MAN,2763939128
Audited Actual,AUDA,2018,year,2018,"sum(0690 1000, 1600)",subtotal,20,Total Net Assets and Liabilities,1650,Mangaung,MAN,21602481773
Audited Actual,AUDA,2018,year,2018,,heading,21,ASSETS,1100,Mangaung,MAN,
Audited Actual,AUDA,2018,year,2018,,heading,22,Non-Current Assets,1200,Mangaung,MAN,
Audited Actual,AUDA,2018,year,2018,,line_item,23,Property Plant and Equipment,1300,Mangaung,MAN,16718966819
Audited Actual,AUDA,2018,year,2018,,line_item,24,Non-Current Investments,1400,Mangaung,MAN,
Audited Actual,AUDA,2018,year,2018,,line_item,25,Long-term Receivables,1500,Mangaung,MAN,4804568
Audited Actual,AUDA,2018,year,2018,,line_item,26,Investment Property,1401,Mangaung,MAN,1566340435
Audited Actual,AUDA,2018,year,2018,,line_item,27,Investment in Associate,1402,Mangaung,MAN,
Audited Actual,AUDA,2018,year,2018,,line_item,28,Agricultural,1403,Mangaung,MAN,
Audited Actual,AUDA,2018,year,2018,,line_item,29,Biological,1404,Mangaung,MAN,
Audited Actual,AUDA,2018,year,2018,,line_item,30,Intangible,1405,Mangaung,MAN,108037874
Audited Actual,AUDA,2018,year,2018,,line_item,31,Other Non-Current Assets,1406,Mangaung,MAN,372919868
Audited Actual,AUDA,2018,year,2018,"sum(1300, 1400, 1500, 1401, 1402, 1403, 1404, 1405, 1406)",subtotal,32,Total Non-Current Assets,2900,Mangaung,MAN,18771069564
Audited Actual,AUDA,2018,year,2018,,heading,33,Current Assets,1700,Mangaung,MAN,
Audited Actual,AUDA,2018,year,2018,,line_item,34,Call Investment Deposits,2200,Mangaung,MAN,53265198
Audited Actual,AUDA,2018,year,2018,,line_item,35,Inventory,1900,Mangaung,MAN,534057307
Audited Actual,AUDA,2018,year,2018,,line_item,36,Consumer Debtors,2000,Mangaung,MAN,1865833946
Audited Actual,AUDA,2018,year,2018,,line_item,37,Other Debtors,2010,Mangaung,MAN,142078375
