amount_type.label,amount_type.code,financial_period.period,period_length.length,financial_year_end.year,item.composition,item.return_form_structure,item.position_in_return_form,item.label,item.code,demarcation.label,demarcation.code,amount.sum
Audited Actual,AUDA,2018,year,2018,,line_item,38,Transfers and subsidies,3900,Buffalo City,BUF,62470537
Audited Actual,AUDA,2018,year,2018,,line_item,39,Irrecoverable debts written off,4000,Buffalo City,BUF,310385034
Audited Actual,AUDA,2018,year,2018,,line_item,40,Operational costs,4100,Buffalo City,BUF,454535728
Audited Actual,AUDA,2018,year,2018,,line_item,41,Losses on disposal of Assets,4200,Buffalo City,BUF,10495881
Audited Actual,AUDA,2018,year,2018,,line_item,42,Other Losses,4300,Buffalo City,BUF,14310784
Audited Actual,AUDA,2018,year,2018,,line_item,43,Transfers and subsidies - capital (monetary allocations),4600,Buffalo City,BUF,930587544
Audited Actual,AUDA,2018,year,2018,,line_item,44,Transfers and subsidies - capital (in-kind),4700,Buffalo City,BUF,3393726
Audited Actual,AUDA,2018,year,2018,,line_item,45,Income Tax,4900,Buffalo City,BUF,-558282
Audited Actual,AUDA,2018,year,2018,,line_item,49,Intercompany/Parent subsidiary transactions,5500,Buffalo City,BUF,20219108
Audited Actual,AUDA,2018,year,2018,,line_item,2,Service charges - Electricity,0300,Cape Town,CPT,11847230865
Audited Actual,AUDA,2018,year,2018,,line_item,3,Service charges - Water,0400,Cape Town,CPT,2632466682
Audited Actual,AUDA,2018,year,2018,,line_item,4,Service charges - Waste Water Management,0500,Cape Town,CPT,1518273623
Audited Actual,AUDA,2018,year,2018,,line_item,5,Service charges - Waste Management,0600,Cape Town,CPT,1057171772
Audited Actual,AUDA,2018,year,2018,,line_item,6,Sale of Goods and Rendering of Services,0700,Cape Town,CPT,678143722
Audited Actual,AUDA,2018,year,2018,,line_item,7,Agency services,0800,Cape Town,CPT,213549937
Audited Actual,AUDA,2018,year,2018,,line_item,9,Interest earned from Receivables,1000,Cape Town,CPT,231031145
Audited Actual,AUDA,2018,year,2018,,line_item,10,Interest earned from Current and Non Current Assets,1100,Cape Town,CPT,895812992
Audited Actual,AUDA,2018,year,2018,,line_item,13,Rental from Fixed Assets,1400,Cape Town,CPT,576619253
Audited Actual,AUDA,2018,year,2018,,line_item,14,Licence and permits,1500,Cape Town,CPT,300500
Audited Actual,AUDA,2018,year,2018,,line_item,15,Operational Revenue,1600,Cape Town,CPT,421921705
Audited Actual,AUDA,2018,year,2018,,line_item,17,Property rates,1800,Cape Town,CPT,8674279096
Audited Actual,AUDA,2018,year,2018,,line_item,19,"Fines, penalties and forfeits",2000,Cape Town,CPT,1666378594
Audited Actual,AUDA,2018,year,2018,,line_item,20,Licences or permits,2100,Cape Town,CPT,51817842
Audited Actual,AUDA,2018,year,2018,,line_item,21,Transfer and subsidies - Operational,2200,Cape Town,CPT,4038469547
Audited Actual,AUDA,2018,year,2018,,line_item,22,Interest,2300,Cape Town,CPT,76884594
Audited Actual,AUDA,2018,year,2018,,line_item,23,Fuel Levy,2400,Cape Town,CPT,2417635000
Audited Actual,AUDA,2018,year,2018,,line_item,25,Gains on disposal of Assets,2600,Cape Town,CPT,80476963
Audited Actual,AUDA,2018,year,2018,,line_item,26,Other Gains,2700,Cape Town,CPT,8134226
Audited Actual,AUDA,2018,year,2018,,line_item,30,Employee related costs,3100,Cape Town,CPT,10983956670
Audited Actual,AUDA,2018,year,2018,,line_item,31,Remuneration of councillors,3200,Cape Town,CPT,122688149
Audited Actual,AUDA,2018,year,2018,,line_item,32,Bulk purchases - electricity,3300,Cape Town,CPT,7870527116
Audited Actual,AUDA,2018,year,2018,,line_item,33,Inventory consumed,3400,Cape Town,CPT,1476450254
Audited Actual,AUDA,2018,year,2018,,line_item,35,Depreciation and amortisation,3600,Cape Town,CPT,3085118987
Audited Actual,AUDA,2018,year,2018,,line_item,36,Interest,3700,Cape Town,CPT,781947531
Audited Actual,AUDA,2018,year,2018,,line_item,37,Contracted services,3800,Cape Town,CPT,5504881568
Audited Actual,AUDA,2018,year,2018,,line_item,38,Transfers and subsidies,3900,Cape Town,CPT,396432642
Audited Actual,AUDA,2018,year,2018,,line_item,39,Irrecoverable debts written off,4000,Cape Town,CPT,1361635613
Audited Actual,AUDA,2018,year,2018,,line_item,40,Operational costs,4100,Cape Town,CPT,1785775318
Audited Actual,AUDA,2018,year,2018,,line_item,41,Losses on disposal of Assets,4200,Cape Town,CPT,13012410
Audited Actual,AUDA,2018,year,2018,,line_item,42,Other Losses,4300,Cape Town,CPT,7328655
Audited Actual,AUDA,2018,year,2018,,line_item,43,Transfers and subsidies - capital (monetary allocations),4600,Cape Town,CPT,1753512474
Audited Actual,AUDA,2018,year,2018,,line_item,44,Transfers and subsidies - capital (in-kind),4700,Cape Town,CPT,584087
Audited Actual,AUDA,2018,year,2018,,line_item,2,Service charges - Electricity,0300,City of Ekurhuleni,EKU,12893181972
Audited Actual,AUDA,2018,year,2018,,line_item,3,Service charges - Water,0400,City of Ekurhuleni,EKU,3152220325
Audited Actual,AUDA,2018,year,2018,,line_item,4,Service charges - Waste Water Management,0500,City of Ekurhuleni,EKU,1168271237
Audited Actual,AUDA,2018,year,2018,,line_item,5,Service charges - Waste Management,0600,City of Ekurhuleni,EKU,1190279073
Audited Actual,AUDA,2018,year,2018,,line_item,6,Sale of Goods and Rendering of Services,0700,City of Ekurhuleni,EKU,1937675014
Audited Actual,AUDA,2018,year,2018,,line_item,9,Interest earned from Receivables,1000,City of Ekurhuleni,EKU,280400969
Audited Actual,AUDA,2018,year,2018,,line_item,10,Interest earned from Current and Non Current Assets,1100,City of Ekurhuleni,EKU,620078905
Audited Actual,AUDA,2018,year,2018,,line_item,11,Dividends,1200,City of Ekurhuleni,EKU,65985
Audited Actual,AUDA,2018,year,2018,,line_item,13,Rental from Fixed Assets,1400,City of Ekurhuleni,EKU,108641172
Audited Actual,AUDA,2018,year,2018,,line_item,15,Operational Revenue,1600,City of Ekurhuleni,EKU,24030108
Audited Actual,AUDA,2018,year,2018,,line_item,17,Property rates,1800,City of Ekurhuleni,EKU,5200065020
Audited Actual,AUDA,2018,year,2018,,line_item,19,"Fines, penalties and forfeits",2000,City of Ekurhuleni,EKU,175878340
Audited Actual,AUDA,2018,year,2018,,line_item,20,Licences or permits,2100,City of Ekurhuleni,EKU,293198716
Audited Actual,AUDA,2018,year,2018,,line_item,21,Transfer and subsidies - Operational,2200,City of Ekurhuleni,EKU,3732208176
Audited Actual,AUDA,2018,year,2018,,line_item,22,Interest,2300,City of Ekurhuleni,EKU,57700398
Audited Actual,AUDA,2018,year,2018,,line_item,23,Fuel Levy,2400,City of Ekurhuleni,EKU,1694256000
Audited Actual,AUDA,2018,year,2018,,line_item,25,Gains on disposal of Assets,2600,City of Ekurhuleni,EKU,1704513
Audited Actual,AUDA,2018,year,2018,,line_item,26,Other Gains,2700,City of Ekurhuleni,EKU,301252
Audited Actual,AUDA,2018,year,2018,,line_item,30,Employee related costs,3100,City of Ekurhuleni,EKU,7417447209
Audited Actual,AUDA,2018,year,2018,,line_item,31,Remuneration of councillors,3200,City of Ekurhuleni,EKU,132699898
Audited Actual,AUDA,2018,year,2018,,line_item,32,Bulk purchases - electricity,3300,City of Ekurhuleni,EKU,9310647315
Audited Actual,AUDA,2018,year,2018,,line_item,33,Inventory consumed,3400,City of Ekurhuleni,EKU,5031272788
Audited Actual,AUDA,2018,year,2018,,line_item,35,Depreciation and amortisation,3600,City of Ekurhuleni,EKU,2478457635
Audited Actual,AUDA,2018,year,2018,,line_item,36,Interest,3700,City of Ekurhuleni,EKU,983369676
Audited Actual,AUDA,2018,year,2018,,line_item,37,Contracted services,3800,City of Ekurhuleni,EKU,3922824491
Audited Actual,AUDA,2018,year,2018,,line_item,38,Transfers and subsidies,3900,City of Ekurhuleni,EKU,972950805
Audited Actual,AUDA,2018,year,2018,,line_item,39,Irrecoverable debts written off,4000,City of Ekurhuleni,EKU,1471479149
Audited Actual,AUDA,2018,year,2018,,line_item,40,Operational costs,4100,City of Ekurhuleni,EKU,1147905321
Audited Actual,AUDA,2018,year,2018,,line_item,41,Losses on disposal of Assets,4200,City of Ekurhuleni,EKU,2982248
Audited Actual,AUDA,2018,year,2018,,line_item,42,Other Losses,4300,City of Ekurhuleni,EKU,3523122
Audited Actual,AUDA,2018,year,2018,,line_item,43,Transfers and subsidies - capital (monetary allocations),4600,City of Ekurhuleni,EKU,2001282667
Audited Actual,AUDA,2018,year,2018,,line_item,44,Transfers and subsidies - capital (in-kind),4700,City of Ekurhuleni,EKU,1627200
Audited Actual,AUDA,2018,year,2018,,line_item,45,Income Tax,4900,City of Ekurhuleni,EKU,41437793
Audited Actual,AUDA,2018,year,2018,,line_item,17,Property rates,1800,eThekwini,ETH,-66183915
Audited Actual,AUDA,2018,year,2018,,line_item,19,"Fines, penalties and forfeits",2000,eThekwini,ETH,-32846
Audited Actual,AUDA,2018,year,2018,,line_item,21,Transfer and subsidies - Operational,2200,eThekwini,ETH,36095666
Audited Actual,AUDA,2018,year,2018,,line_item,30,Employee related costs,3100,eThekwini,ETH,41697000
Audited Actual,AUDA,2018,year,2018,,line_item,33,Inventory consumed,3400,eThekwini,ETH,2277
Audited Actual,AUDA,2018,year,2018,,line_item,34,Debt impairment,3500,eThekwini,ETH,99429687
Audited Actual,AUDA,2018,year,2018,,line_item,35,Depreciation and amortisation,3600,eThekwini,ETH,83126662
Audited Actual,AUDA,2018,year,2018,,line_item,37,Contracted services,3800,eThekwini,ETH,23632925
Audited Actual,AUDA,2018,year,2018,,line_item,38,Transfers and subsidies,3900,eThekwini,ETH,-18400000
Audited Actual,AUDA,2018,year,2018,,line_item,40,Operational costs,4100,eThekwini,ETH,-8325983
Audited Actual,AUDA,2018,year,2018,,line_item,41,Losses on disposal of Assets,4200,eThekwini,ETH,-253798028
Audited Actual,AUDA,2018,year,2018,,line_item,43,Transfers and subsidies - capital (monetary allocations),4600,eThekwini,ETH,-2514376
Audited Actual,AUDA,2018,year,2018,,line_item,2,Service charges - Electricity,0300,City of Johannesburg,JHB,13996875726
Audited Actual,AUDA,2018,year,2018,,line_item,3,Service charges - Water,0400,City of Johannesburg,JHB,6296153822
Audited Actual,AUDA,2018,year,2018,,line_item,4,Service charges - Waste Water Management,0500,City of Johannesburg,JHB,3780494563
Audited Actual,AUDA,2018,year,2018,,line_item,5,Service charges - Waste Management,0600,City of Johannesburg,JHB,1501501566
Audited Actual,AUDA,2018,year,2018,,line_item,6,Sale of Goods and Rendering of Services,0700,City of Johannesburg,JHB,588583671
Audited Actual,AUDA,2018,year,2018,,line_item,7,Agency services,0800,City of Johannesburg,JHB,307512993
Audited Actual,AUDA,2018,year,2018,,line_item,8,Interest,0900,City of Johannesburg,JHB,8666277
Audited Actual,AUDA,2018,year,2018,,line_item,9,Interest earned from Receivables,1000,City of Johannesburg,JHB,243526391
Audited Actual,AUDA,2018,year,2018,,line_item,10,Interest earned from Current and Non Current Assets,1100,City of Johannesburg,JHB,532102633
Audited Actual,AUDA,2018,year,2018,,line_item,13,Rental from Fixed Assets,1400,City of Johannesburg,JHB,292247581
Audited Actual,AUDA,2018,year,2018,,line_item,15,Operational Revenue,1600,City of Johannesburg,JHB,2042017452
Audited Actual,AUDA,2018,year,2018,,line_item,17,Property rates,1800,City of Johannesburg,JHB,10000185008
Audited Actual,AUDA,2018,year,2018,,line_item,19,"Fines, penalties and forfeits",2000,City of Johannesburg,JHB,300773522
Audited Actual,AUDA,2018,year,2018,,line_item,20,Licences or permits,2100,City of Johannesburg,JHB,8216990
Audited Actual,AUDA,2018,year,2018,,line_item,21,Transfer and subsidies - Operational,2200,City of Johannesburg,JHB,8268227765
Audited Actual,AUDA,2018,year,2018,,line_item,25,Gains on disposal of Assets,2600,City of Johannesburg,JHB,660513
Audited Actual,AUDA,2018,year,2018,,line_item,30,Employee related costs,3100,City of Johannesburg,JHB,11631359622
Audited Actual,AUDA,2018,year,2018,,line_item,31,Remuneration of councillors,3200,City of Johannesburg,JHB,170203148
Audited Actual,AUDA,2018,year,2018,,line_item,32,Bulk purchases - electricity,3300,City of Johannesburg,JHB,10835065450
Audited Actual,AUDA,2018,year,2018,,line_item,33,Inventory consumed,3400,City of Johannesburg,JHB,5884721475
Audited Actual,AUDA,2018,year,2018,,line_item,34,Debt impairment,3500,City of Johannesburg,JHB,6096
Audited Actual,AUDA,2018,year,2018,,line_item,35,Depreciation and amortisation,3600,City of Johannesburg,JHB,3148285512
Audited Actual,AUDA,2018,year,2018,,line_item,36,Interest,3700,City of Johannesburg,JHB,2917619426
Audited Actual,AUDA,2018,year,2018,,line_item,37,Contracted services,3800,City of Johannesburg,JHB,3917921737
Audited Actual,AUDA,2018,year,2018,,line_item,38,Transfers and subsidies,3900,City of Johannesburg,JHB,314961502
Audited Actual,AUDA,2018,year,2018,,line_item,39,Irrecoverable debts written off,4000,City of Johannesburg,JHB,2573395355
Audited Actual,AUDA,2018,year,2018,,line_item,40,Operational costs,4100,City of Johannesburg,JHB,6597345592
Audited Actual,AUDA,2018,year,2018,,line_item,41,Losses on disposal of Assets,4200,City of Johannesburg,JHB,236559624
Audited Actual,AUDA,2018,year,2018,,line_item,42,Other Losses,4300,City of Johannesburg,JHB,-43
Audited Actual,AUDA,2018,year,2018,,line_item,43,Transfers and subsidies - capital (monetary allocations),4600,City of Johannesburg,JHB,2565503748
Audited Actual,AUDA,2018,year,2018,,line_item,44,Transfers and subsidies - capital (in-kind),4700,City of Johannesburg,JHB,17256653
Audited Actual,AUDA,2018,year,2018,,line_item,45,Income Tax,4900,City of Johannesburg,JHB,252990314
Audited Actual,AUDA,2018,year,2018,,line_item,49,Intercompany/Parent subsidiary transactions,5500,City of Johannesburg,JHB,2364772849
Audited Actual,AUDA,2018,year,2018,,line_item,2,Service charges - Electricity,0300,Mangaung,MAN,2377636060
Audited Actual,AUDA,2018,year,2018,,line_item,3,Service charges - Water,0400,Mangaung,MAN,704677592
Audited Actual,AUDA,2018,year,2018,,line_item,4,Service charges - Waste Water Management,0500,Mangaung,MAN,300459124
Audited Actual,AUDA,2018,year,2018,,line_item,5,Service charges - Waste Management,0600,Mangaung,MAN,109493017
Audited Actual,AUDA,2018,year,2018,,line_item,6,Sale of Goods and Rendering of Services,0700,Mangaung,MAN,31248464
Audited Actual,AUDA,2018,year,2018,,line_item,9,Interest earned from Receivables,1000,Mangaung,MAN,191663846
Audited Actual,AUDA,2018,year,2018,,line_item,10,Interest earned from Current and Non Current Assets,1100,Mangaung,MAN,29908463
Audited Actual,AUDA,2018,year,2018,,line_item,11,Dividends,1200,Mangaung,MAN,4087
Audited Actual,AUDA,2018,year,2018,,line_item,12,Rent on Land,1300,Mangaung,MAN,2193
Audited Actual,AUDA,2018,year,2018,,line_item,13,Rental from Fixed Assets,1400,Mangaung,MAN,45004998
Audited Actual,AUDA,2018,year,2018,,line_item,15,Operational Revenue,1600,Mangaung,MAN,33898203
Audited Actual,AUDA,2018,year,2018,,line_item,17,Property rates,1800,Mangaung,MAN,1158216167
Audited Actual,AUDA,2018,year,2018,,line_item,19,"Fines, penalties and forfeits",2000,Mangaung,MAN,10422278
Audited Actual,AUDA,2018,year,2018,,line_item,20,Licences or permits,2100,Mangaung,MAN,-2991
Audited Actual,AUDA,2018,year,2018,,line_item,21,Transfer and subsidies - Operational,2200,Mangaung,MAN,726015010
Audited Actual,AUDA,2018,year,2018,,line_item,22,Interest,2300,Mangaung,MAN,41774948
Audited Actual,AUDA,2018,year,2018,,line_item,23,Fuel Levy,2400,Mangaung,MAN,292971000
Audited Actual,AUDA,2018,year,2018,,line_item,25,Gains on disposal of Assets,2600,Mangaung,MAN,303523352
Audited Actual,AUDA,2018,year,2018,,line_item,26,Other Gains,2700,Mangaung,MAN,832862
Audited Actual,AUDA,2018,year,2018,,line_item,30,Employee related costs,3100,Mangaung,MAN,1855761430
Audited Actual,AUDA,2018,year,2018,,line_item,31,Remuneration of councillors,3200,Mangaung,MAN,62271387
Audited Actual,AUDA,2018,year,2018,,line_item,32,Bulk purchases - electricity,3300,Mangaung,MAN,1457298084
Audited Actual,AUDA,2018,year,2018,,line_item,33,Inventory consumed,3400,Mangaung,MAN,605310970
Audited Actual,AUDA,2018,year,2018,,line_item,34,Debt impairment,3500,Mangaung,MAN,362427046
Audited Actual,AUDA,2018,year,2018,,line_item,35,Depreciation and amortisation,3600,Mangaung,MAN,899924302
Audited Actual,AUDA,2018,year,2018,,line_item,36,Interest,3700,Mangaung,MAN,131216954
Audited Actual,AUDA,2018,year,2018,,line_item,37,Contracted services,3800,Mangaung,MAN,873797241
Audited Actual,AUDA,2018,year,2018,,line_item,38,Transfers and subsidies,3900,Mangaung,MAN,20061984
Audited Actual,AUDA,2018,year,2018,,line_item,39,Irrecoverable debts written off,4000,Mangaung,MAN,85150568
Audited Actual,AUDA,2018,year,2018,,line_item,40,Operational costs,4100,Mangaung,MAN,744109077
Audited Actual,AUDA,2018,year,2018,,line_item,41,Losses on disposal of Assets,4200,Mangaung,MAN,102185297
Audited Actual,AUDA,2018,year,2018,,line_item,42,Other Losses,4300,Mangaung,MAN,18766258
Audited Actual,AUDA,2018,year,2018,,line_item,43,Transfers and subsidies - capital (monetary allocations),4600,Mangaung,MAN,863945212
Audited Actual,AUDA,2018,year,2018,,line_item,49,Intercompany/Parent subsidiary transactions,5500,Mangaung,MAN,272856812
Audited Actual,AUDA,2018,year,2018,,line_item,2,Service charges - Electricity,0300,Nelson Mandela Bay,NMA,3483008841
Audited Actual,AUDA,2018,year,2018,,line_item,3,Service charges - Water,0400,Nelson Mandela Bay,NMA,1074111721
Audited Actual,AUDA,2018,year,2018,,line_item,4,Service charges - Waste Water Management,0500,Nelson Mandela Bay,NMA,457144182
Audited Actual,AUDA,2018,year,2018,,line_item,5,Service charges - Waste Management,0600,Nelson Mandela Bay,NMA,168323250
Audited Actual,AUDA,2018,year,2018,,line_item,6,Sale of Goods and Rendering of Services,0700,Nelson Mandela Bay,NMA,99609020
Audited Actual,AUDA,2018,year,2018,,line_item,7,Agency services,0800,Nelson Mandela Bay,NMA,2774279
Audited Actual,AUDA,2018,year,2018,,line_item,9,Interest earned from Receivables,1000,Nelson Mandela Bay,NMA,144539318
Audited Actual,AUDA,2018,year,2018,,line_item,10,Interest earned from Current and Non Current Assets,1100,Nelson Mandela Bay,NMA,153279457
Audited Actual,AUDA,2018,year,2018,,line_item,13,Rental from Fixed Assets,1400,Nelson Mandela Bay,NMA,22472317
Audited Actual,AUDA,2018,year,2018,,line_item,14,Licence and permits,1500,Nelson Mandela Bay,NMA,14453001
Audited Actual,AUDA,2018,year,2018,,line_item,15,Operational Revenue,1600,Nelson Mandela Bay,NMA,24570551
Audited Actual,AUDA,2018,year,2018,,line_item,17,Property rates,1800,Nelson Mandela Bay,NMA,2007605469
Audited Actual,AUDA,2018,year,2018,,line_item,19,"Fines, penalties and forfeits",2000,Nelson Mandela Bay,NMA,213071274
Audited Actual,AUDA,2018,year,2018,,line_item,20,Licences or permits,2100,Nelson Mandela Bay,NMA,5003118
Audited Actual,AUDA,2018,year,2018,,line_item,21,Transfer and subsidies - Operational,2200,Nelson Mandela Bay,NMA,1293525981
Audited Actual,AUDA,2018,year,2018,,line_item,22,Interest,2300,Nelson Mandela Bay,NMA,80141319
Audited Actual,AUDA,2018,year,2018,,line_item,23,Fuel Levy,2400,Nelson Mandela Bay,NMA,228058000
Audited Actual,AUDA,2018,year,2018,,line_item,27,Discontinued Operations,2800,Nelson Mandela Bay,NMA,-2069038264
Audited Actual,AUDA,2018,year,2018,,line_item,30,Employee related costs,3100,Nelson Mandela Bay,NMA,2782132445
Audited Actual,AUDA,2018,year,2018,,line_item,31,Remuneration of councillors,3200,Nelson Mandela Bay,NMA,71264771
Audited Actual,AUDA,2018,year,2018,,line_item,32,Bulk purchases - electricity,3300,Nelson Mandela Bay,NMA,2893025688
Audited Actual,AUDA,2018,year,2018,,line_item,33,Inventory consumed,3400,Nelson Mandela Bay,NMA,253242653
Audited Actual,AUDA,2018,year,2018,,line_item,35,Depreciation and amortisation,3600,Nelson Mandela Bay,NMA,279374395
Audited Actual,AUDA,2018,year,2018,,line_item,36,Interest,3700,Nelson Mandela Bay,NMA,144137626
Audited Actual,AUDA,2018,year,2018,,line_item,37,Contracted services,3800,Nelson Mandela Bay,NMA,1024340082
Audited Actual,AUDA,2018,year,2018,,line_item,38,Transfers and subsidies,3900,Nelson Mandela Bay,NMA,83924866
Audited Actual,AUDA,2018,year,2018,,line_item,39,Irrecoverable debts written off,4000,Nelson Mandela Bay,NMA,872681839
Audited Actual,AUDA,2018,year,2018,,line_item,40,Operational costs,4100,Nelson Mandela Bay,NMA,413974845
Audited Actual,AUDA,2018,year,2018,,line_item,41,Losses on disposal of Assets,4200,Nelson Mandela Bay,NMA,20510
Audited Actual,AUDA,2018,year,2018,,line_item,42,Other Losses,4300,Nelson Mandela Bay,NMA,-662515
Audited Actual,AUDA,2018,year,2018,,line_item,43,Transfers and subsidies - capital (monetary allocations),4600,Nelson Mandela Bay,NMA,1383706280
Audited Actual,AUDA,2018,year,2018,,line_item,44,Transfers and subsidies - capital (in-kind),4700,Nelson Mandela Bay,NMA,31098076
Audited Actual,AUDA,2018,year,2018,,line_item,2,Service charges - Electricity,0300,City of Tshwane,TSH,11245191673
Audited Actual,AUDA,2018,year,2018,,line_item,3,Service charges - Water,0400,City of Tshwane,TSH,3222246038
Audited Actual,AUDA,2018,year,2018,,line_item,4,Service charges - Waste Water Management,0500,City of Tshwane,TSH,951861709
Audited Actual,AUDA,2018,year,2018,,line_item,5,Service charges - Waste Management,0600,City of Tshwane,TSH,1492388688
Audited Actual,AUDA,2018,year,2018,,line_item,6,Sale of Goods and Rendering of Services,0700,City of Tshwane,TSH,543107498
Audited Actual,AUDA,2018,year,2018,,line_item,9,Interest earned from Receivables,1000,City of Tshwane,TSH,786301879
Audited Actual,AUDA,2018,year,2018,,line_item,10,Interest earned from Current and Non Current Assets,1100,City of Tshwane,TSH,210274693
Audited Actual,AUDA,2018,year,2018,,line_item,13,Rental from Fixed Assets,1400,City of Tshwane,TSH,130343032
Audited Actual,AUDA,2018,year,2018,,line_item,15,Operational Revenue,1600,City of Tshwane,TSH,136041086
Audited Actual,AUDA,2018,year,2018,,line_item,17,Property rates,1800,City of Tshwane,TSH,6761720012
Audited Actual,AUDA,2018,year,2018,,line_item,19,"Fines, penalties and forfeits",2000,City of Tshwane,TSH,228116424
Audited Actual,AUDA,2018,year,2018,,line_item,20,Licences or permits,2100,City of Tshwane,TSH,160807831
Audited Actual,AUDA,2018,year,2018,,line_item,21,Transfer and subsidies - Operational,2200,City of Tshwane,TSH,3311753383
Audited Actual,AUDA,2018,year,2018,,line_item,23,Fuel Levy,2400,City of Tshwane,TSH,1444413000
Audited Actual,AUDA,2018,year,2018,,line_item,25,Gains on disposal of Assets,2600,City of Tshwane,TSH,28665777
Audited Actual,AUDA,2018,year,2018,,line_item,26,Other Gains,2700,City of Tshwane,TSH,28989413
Audited Actual,AUDA,2018,year,2018,,line_item,30,Employee related costs,3100,City of Tshwane,TSH,8141500133
Audited Actual,AUDA,2018,year,2018,,line_item,31,Remuneration of councillors,3200,City of Tshwane,TSH,123785928
Audited Actual,AUDA,2018,year,2018,,line_item,32,Bulk purchases - electricity,3300,City of Tshwane,TSH,7504592081
Audited Actual,AUDA,2018,year,2018,,line_item,33,Inventory consumed,3400,City of Tshwane,TSH,3149016275
Audited Actual,AUDA,2018,year,2018,,line_item,34,Debt impairment,3500,City of Tshwane,TSH,1712997941
Audited Actual,AUDA,2018,year,2018,,line_item,35,Depreciation and amortisation,3600,City of Tshwane,TSH,3652741082
Audited Actual,AUDA,2018,year,2018,,line_item,36,Interest,3700,City of Tshwane,TSH,2841750473
Audited Actual,AUDA,2018,year,2018,,line_item,37,Contracted services,3800,City of Tshwane,TSH,3018497647
Audited Actual,AUDA,2018,year,2018,,line_item,38,Transfers and subsidies,3900,City of Tshwane,TSH,211304745
Audited Actual,AUDA,2018,year,2018,,line_item,40,Operational costs,4100,City of Tshwane,TSH,2214079267
Audited Actual,AUDA,2018,year,2018,,line_item,42,Other Losses,4300,City of Tshwane,TSH,121311732
Audited Actual,AUDA,2018,year,2018,,line_item,43,Transfers and subsidies - capital (monetary allocations),4600,City of Tshwane,TSH,1676568057
Audited Actual,AUDA,2018,year,2018,,line_item,44,Transfers and subsidies - capital (in-kind),4700,City of Tshwane,TSH,28393242
