amount_type.label,amount_type.code,financial_period.period,period_length.length,financial_year_end.year,item.composition,item.return_form_structure,item.position_in_return_form,item.label,item.code,demarcation.label,demarcation.code,amount.sum
Audited Actual,AUDA,2019,year,2019,,line_item,27,Investment in Associate,1402,Buffalo City,BUF,597392286
Audited Actual,AUDA,2019,year,2019,,line_item,28,Agricultural,1403,Buffalo City,BUF,
Audited Actual,AUDA,2019,year,2019,,line_item,29,Biological,1404,Buffalo City,BUF,
Audited Actual,AUDA,2019,year,2019,,line_item,30,Intangible,1405,Buffalo City,BUF,19903241
Audited Actual,AUDA,2019,year,2019,,line_item,31,Other Non-Current Assets,1406,Buffalo City,BUF,50513440
Audited Actual,AUDA,2019,year,2019,"sum(1300, 1400, 1500, 1401, 1402, 1403, 1404, 1405, 1406)",subtotal,32,Total Non-Current Assets,2900,Buffalo City,BUF,20813812302
Audited Actual,AUDA,2019,year,2019,,heading,33,Current Assets,1700,Buffalo City,BUF,
Audited Actual,AUDA,2019,year,2019,,line_item,34,Call Investment Deposits,2200,Buffalo City,BUF,924619393
Audited Actual,AUDA,2019,year,2019,,line_item,35,Inventory,1900,Buffalo City,BUF,37177518
Audited Actual,AUDA,2019,year,2019,,line_item,36,Consumer Debtors,2000,Buffalo City,BUF,974078680
Audited Actual,AUDA,2019,year,2019,,line_item,37,Other Debtors,2010,Buffalo City,BUF,583606472
Audited Actual,AUDA,2019,year,2019,,line_item,38,Current Portion Of Long-Term Receivables,2100,Buffalo City,BUF,
Audited Actual,AUDA,2019,year,2019,,line_item,39,Cash,1800,Buffalo City,BUF,247013522
Audited Actual,AUDA,2019,year,2019,"sum(2200, 1900, 2000, 2010, 2100, 1800)",subtotal,40,Total Current Assets,2150,Buffalo City,BUF,2766495585
Audited Actual,AUDA,2019,year,2019,"sum(2900, 2150)",subtotal,41,Total Assets,3000,Buffalo City,BUF,23580307887
Audited Actual,AUDA,2019,year,2019,,heading,1,COMMUNITY WEALTH / EQUITY,0100,Cape Town,CPT,
Audited Actual,AUDA,2019,year,2019,,heading,2,Community Wealth,0110,Cape Town,CPT,
Audited Actual,AUDA,2019,year,2019,,line_item,3,Housing Development Fund,0600,Cape Town,CPT,409351810
Audited Actual,AUDA,2019,year,2019,,line_item,4,Reserves,0300,Cape Town,CPT,4389567778
Audited Actual,AUDA,2019,year,2019,,line_item,5,Accumulated Surplus/(Deficit),0500,Cape Town,CPT,44174136724
Audited Actual,AUDA,2019,year,2019,,line_item,6,Minorities Interests,0680,Cape Town,CPT,323169755
Audited Actual,AUDA,2019,year,2019,"sum(0600, 0300, 0500, 0680)",subtotal,7,Total Community Wealth / Equity,0690,Cape Town,CPT,49296226067
Audited Actual,AUDA,2019,year,2019,,heading,8,Non-Current Liabilities,0700,Cape Town,CPT,
Audited Actual,AUDA,2019,year,2019,,line_item,9,Borrowing,0900,Cape Town,CPT,6277657300
Audited Actual,AUDA,2019,year,2019,,line_item,10,Non-Current Provisions,0910,Cape Town,CPT,6877087857
Audited Actual,AUDA,2019,year,2019,"sum(0900, 0910)",subtotal,11,Total Non-Current Liabilities,1000,Cape Town,CPT,13154745157
Audited Actual,AUDA,2019,year,2019,,heading,12,Current Liabilities,2300,Cape Town,CPT,
Audited Actual,AUDA,2019,year,2019,,line_item,13,Consumer Deposits,2400,Cape Town,CPT,452347166
Audited Actual,AUDA,2019,year,2019,,line_item,14,Provisions,2500,Cape Town,CPT,1153551255
Audited Actual,AUDA,2019,year,2019,,line_item,15,Creditors,2600,Cape Town,CPT,5883711186
Audited Actual,AUDA,2019,year,2019,,line_item,16,Conditional Grants and Receipts,2610,Cape Town,CPT,1298170475
Audited Actual,AUDA,2019,year,2019,,line_item,17,Bank Overdraft,2700,Cape Town,CPT,
Audited Actual,AUDA,2019,year,2019,,line_item,18,Borrowing,2800,Cape Town,CPT,429527184
Audited Actual,AUDA,2019,year,2019,"sum(2400, 2500, 2600, 2610, 2700, 2800)",subtotal,19,Total Current Liabilities,1600,Cape Town,CPT,9217307266
Audited Actual,AUDA,2019,year,2019,"sum(0690 1000, 1600)",subtotal,20,Total Net Assets and Liabilities,1650,Cape Town,CPT,71668278490
Audited Actual,AUDA,2019,year,2019,,heading,21,ASSETS,1100,Cape Town,CPT,
Audited Actual,AUDA,2019,year,2019,,heading,22,Non-Current Assets,1200,Cape Town,CPT,
Audited Actual,AUDA,2019,year,2019,,line_item,23,Property Plant and Equipment,1300,Cape Town,CPT,46292153509
Audited Actual,AUDA,2019,year,2019,,line_item,24,Non-Current Investments,1400,Cape Town,CPT,4976370681
Audited Actual,AUDA,2019,year,2019,,line_item,25,Long-term Receivables,1500,Cape Town,CPT,339392957
Audited Actual,AUDA,2019,year,2019,,line_item,26,Investment Property,1401,Cape Town,CPT,582961510
Audited Actual,AUDA,2019,year,2019,,line_item,27,Investment in Associate,1402,Cape Town,CPT,
Audited Actual,AUDA,2019,year,2019,,line_item,28,Agricultural,1403,Cape Town,CPT,
Audited Actual,AUDA,2019,year,2019,,line_item,29,Biological,1404,Cape Town,CPT,
Audited Actual,AUDA,2019,year,2019,,line_item,30,Intangible,1405,Cape Town,CPT,701216030
Audited Actual,AUDA,2019,year,2019,,line_item,31,Other Non-Current Assets,1406,Cape Town,CPT,13281965
Audited Actual,AUDA,2019,year,2019,"sum(1300, 1400, 1500, 1401, 1402, 1403, 1404, 1405, 1406)",subtotal,32,Total Non-Current Assets,2900,Cape Town,CPT,52905376652
Audited Actual,AUDA,2019,year,2019,,heading,33,Current Assets,1700,Cape Town,CPT,
Audited Actual,AUDA,2019,year,2019,,line_item,34,Call Investment Deposits,2200,Cape Town,CPT,10820193529
Audited Actual,AUDA,2019,year,2019,,line_item,35,Inventory,1900,Cape Town,CPT,438057841
Audited Actual,AUDA,2019,year,2019,,line_item,36,Consumer Debtors,2000,Cape Town,CPT,6213435468
Audited Actual,AUDA,2019,year,2019,,line_item,37,Other Debtors,2010,Cape Town,CPT,857369313
Audited Actual,AUDA,2019,year,2019,,line_item,38,Current Portion Of Long-Term Receivables,2100,Cape Town,CPT,8838048
Audited Actual,AUDA,2019,year,2019,,line_item,39,Cash,1800,Cape Town,CPT,425007640
Audited Actual,AUDA,2019,year,2019,"sum(2200, 1900, 2000, 2010, 2100, 1800)",subtotal,40,Total Current Assets,2150,Cape Town,CPT,18762901839
Audited Actual,AUDA,2019,year,2019,"sum(2900, 2150)",subtotal,41,Total Assets,3000,Cape Town,CPT,71668278491
Audited Actual,AUDA,2019,year,2019,,heading,1,COMMUNITY WEALTH / EQUITY,0100,City of Ekurhuleni,EKU,
Audited Actual,AUDA,2019,year,2019,,heading,2,Community Wealth,0110,City of Ekurhuleni,EKU,
Audited Actual,AUDA,2019,year,2019,,line_item,3,Housing Development Fund,0600,City of Ekurhuleni,EKU,
Audited Actual,AUDA,2019,year,2019,,line_item,4,Reserves,0300,City of Ekurhuleni,EKU,
Audited Actual,AUDA,2019,year,2019,,line_item,5,Accumulated Surplus/(Deficit),0500,City of Ekurhuleni,EKU,49960174207
Audited Actual,AUDA,2019,year,2019,,line_item,6,Minorities Interests,0680,City of Ekurhuleni,EKU,
Audited Actual,AUDA,2019,year,2019,"sum(0600, 0300, 0500, 0680)",subtotal,7,Total Community Wealth / Equity,0690,City of Ekurhuleni,EKU,49960174207
Audited Actual,AUDA,2019,year,2019,,heading,8,Non-Current Liabilities,0700,City of Ekurhuleni,EKU,
Audited Actual,AUDA,2019,year,2019,,line_item,9,Borrowing,0900,City of Ekurhuleni,EKU,8567648829
Audited Actual,AUDA,2019,year,2019,,line_item,10,Non-Current Provisions,0910,City of Ekurhuleni,EKU,3024482524
Audited Actual,AUDA,2019,year,2019,"sum(0900, 0910)",subtotal,11,Total Non-Current Liabilities,1000,City of Ekurhuleni,EKU,11592131353
Audited Actual,AUDA,2019,year,2019,,heading,12,Current Liabilities,2300,City of Ekurhuleni,EKU,
Audited Actual,AUDA,2019,year,2019,,line_item,13,Consumer Deposits,2400,City of Ekurhuleni,EKU,916990548
Audited Actual,AUDA,2019,year,2019,,line_item,14,Provisions,2500,City of Ekurhuleni,EKU,606472418
Audited Actual,AUDA,2019,year,2019,,line_item,15,Creditors,2600,City of Ekurhuleni,EKU,7442934906
Audited Actual,AUDA,2019,year,2019,,line_item,16,Conditional Grants and Receipts,2610,City of Ekurhuleni,EKU,980713929
Audited Actual,AUDA,2019,year,2019,,line_item,17,Bank Overdraft,2700,City of Ekurhuleni,EKU,
Audited Actual,AUDA,2019,year,2019,,line_item,18,Borrowing,2800,City of Ekurhuleni,EKU,615039330
Audited Actual,AUDA,2019,year,2019,"sum(2400, 2500, 2600, 2610, 2700, 2800)",subtotal,19,Total Current Liabilities,1600,City of Ekurhuleni,EKU,10562151131
Audited Actual,AUDA,2019,year,2019,"sum(0690 1000, 1600)",subtotal,20,Total Net Assets and Liabilities,1650,City of Ekurhuleni,EKU,72114456691
Audited Actual,AUDA,2019,year,2019,,heading,21,ASSETS,1100,City of Ekurhuleni,EKU,
Audited Actual,AUDA,2019,year,2019,,heading,22,Non-Current Assets,1200,City of Ekurhuleni,EKU,
Audited Actual,AUDA,2019,year,2019,,line_item,23,Property Plant and Equipment,1300,City of Ekurhuleni,EKU,57407552024
Audited Actual,AUDA,2019,year,2019,,line_item,24,Non-Current Investments,1400,City of Ekurhuleni,EKU,1915108684
Audited Actual,AUDA,2019,year,2019,,line_item,25,Long-term Receivables,1500,City of Ekurhuleni,EKU,13611830
Audited Actual,AUDA,2019,year,2019,,line_item,26,Investment Property,1401,City of Ekurhuleni,EKU,695389615
Audited Actual,AUDA,2019,year,2019,,line_item,27,Investment in Associate,1402,City of Ekurhuleni,EKU,
Audited Actual,AUDA,2019,year,2019,,line_item,28,Agricultural,1403,City of Ekurhuleni,EKU,
Audited Actual,AUDA,2019,year,2019,,line_item,29,Biological,1404,City of Ekurhuleni,EKU,
Audited Actual,AUDA,2019,year,2019,,line_item,30,Intangible,1405,City of Ekurhuleni,EKU,856479557
Audited Actual,AUDA,2019,year,2019,,line_item,31,Other Non-Current Assets,1406,City of Ekurhuleni,EKU,69033511
Audited Actual,AUDA,2019,year,2019,"sum(1300, 1400, 1500, 1401, 1402, 1403, 1404, 1405, 1406)",subtotal,32,Total Non-Current Assets,2900,City of Ekurhuleni,EKU,60957175221
Audited Actual,AUDA,2019,year,2019,,heading,33,Current Assets,1700,City of Ekurhuleni,EKU,
Audited Actual,AUDA,2019,year,2019,,line_item,34,Call Investment Deposits,2200,City of Ekurhuleni,EKU,182769051
Audited Actual,AUDA,2019,year,2019,,line_item,35,Inventory,1900,City of Ekurhuleni,EKU,1330457953
Audited Actual,AUDA,2019,year,2019,,line_item,36,Consumer Debtors,2000,City of Ekurhuleni,EKU,5546100632
Audited Actual,AUDA,2019,year,2019,,line_item,37,Other Debtors,2010,City of Ekurhuleni,EKU,568897395
Audited Actual,AUDA,2019,year,2019,,line_item,38,Current Portion Of Long-Term Receivables,2100,City of Ekurhuleni,EKU,
Audited Actual,AUDA,2019,year,2019,,line_item,39,Cash,1800,City of Ekurhuleni,EKU,3529056439
Audited Actual,AUDA,2019,year,2019,"sum(2200, 1900, 2000, 2010, 2100, 1800)",subtotal,40,Total Current Assets,2150,City of Ekurhuleni,EKU,11157281470
Audited Actual,AUDA,2019,year,2019,"sum(2900, 2150)",subtotal,41,Total Assets,3000,City of Ekurhuleni,EKU,72114456691
Audited Actual,AUDA,2019,year,2019,,heading,1,COMMUNITY WEALTH / EQUITY,0100,eThekwini,ETH,
Audited Actual,AUDA,2019,year,2019,,heading,2,Community Wealth,0110,eThekwini,ETH,
Audited Actual,AUDA,2019,year,2019,,line_item,3,Housing Development Fund,0600,eThekwini,ETH,57470000
Audited Actual,AUDA,2019,year,2019,,line_item,4,Reserves,0300,eThekwini,ETH,
Audited Actual,AUDA,2019,year,2019,,line_item,5,Accumulated Surplus/(Deficit),0500,eThekwini,ETH,42700872000
Audited Actual,AUDA,2019,year,2019,,line_item,6,Minorities Interests,0680,eThekwini,ETH,
Audited Actual,AUDA,2019,year,2019,"sum(0600, 0300, 0500, 0680)",subtotal,7,Total Community Wealth / Equity,0690,eThekwini,ETH,42758342000
Audited Actual,AUDA,2019,year,2019,,heading,8,Non-Current Liabilities,0700,eThekwini,ETH,
Audited Actual,AUDA,2019,year,2019,,line_item,9,Borrowing,0900,eThekwini,ETH,8321287000
Audited Actual,AUDA,2019,year,2019,,line_item,10,Non-Current Provisions,0910,eThekwini,ETH,4630360000
Audited Actual,AUDA,2019,year,2019,"sum(0900, 0910)",subtotal,11,Total Non-Current Liabilities,1000,eThekwini,ETH,12951647000
Audited Actual,AUDA,2019,year,2019,,heading,12,Current Liabilities,2300,eThekwini,ETH,
Audited Actual,AUDA,2019,year,2019,,line_item,13,Consumer Deposits,2400,eThekwini,ETH,2393184000
Audited Actual,AUDA,2019,year,2019,,line_item,14,Provisions,2500,eThekwini,ETH,1438758000
Audited Actual,AUDA,2019,year,2019,,line_item,15,Creditors,2600,eThekwini,ETH,6867696000
Audited Actual,AUDA,2019,year,2019,,line_item,16,Conditional Grants and Receipts,2610,eThekwini,ETH,1579501000
Audited Actual,AUDA,2019,year,2019,,line_item,17,Bank Overdraft,2700,eThekwini,ETH,
Audited Actual,AUDA,2019,year,2019,,line_item,18,Borrowing,2800,eThekwini,ETH,1098628000
Audited Actual,AUDA,2019,year,2019,"sum(2400, 2500, 2600, 2610, 2700, 2800)",subtotal,19,Total Current Liabilities,1600,eThekwini,ETH,13377767000
Audited Actual,AUDA,2019,year,2019,"sum(0690 1000, 1600)",subtotal,20,Total Net Assets and Liabilities,1650,eThekwini,ETH,69087756000
Audited Actual,AUDA,2019,year,2019,,heading,21,ASSETS,1100,eThekwini,ETH,
Audited Actual,AUDA,2019,year,2019,,heading,22,Non-Current Assets,1200,eThekwini,ETH,
Audited Actual,AUDA,2019,year,2019,,line_item,23,Property Plant and Equipment,1300,eThekwini,ETH,51706387000
Audited Actual,AUDA,2019,year,2019,,line_item,24,Non-Current Investments,1400,eThekwini,ETH,
Audited Actual,AUDA,2019,year,2019,,line_item,25,Long-term Receivables,1500,eThekwini,ETH,85465000
Audited Actual,AUDA,2019,year,2019,,line_item,26,Investment Property,1401,eThekwini,ETH,265760000
Audited Actual,AUDA,2019,year,2019,,line_item,27,Investment in Associate,1402,eThekwini,ETH,
Audited Actual,AUDA,2019,year,2019,,line_item,28,Agricultural,1403,eThekwini,ETH,
Audited Actual,AUDA,2019,year,2019,,line_item,29,Biological,1404,eThekwini,ETH,
Audited Actual,AUDA,2019,year,2019,,line_item,30,Intangible,1405,eThekwini,ETH,686063000
Audited Actual,AUDA,2019,year,2019,,line_item,31,Other Non-Current Assets,1406,eThekwini,ETH,25017000
Audited Actual,AUDA,2019,year,2019,"sum(1300, 1400, 1500, 1401, 1402, 1403, 1404, 1405, 1406)",subtotal,32,Total Non-Current Assets,2900,eThekwini,ETH,52768692000
Audited Actual,AUDA,2019,year,2019,,heading,33,Current Assets,1700,eThekwini,ETH,
Audited Actual,AUDA,2019,year,2019,,line_item,34,Call Investment Deposits,2200,eThekwini,ETH,6636074000
Audited Actual,AUDA,2019,year,2019,,line_item,35,Inventory,1900,eThekwini,ETH,724918000
Audited Actual,AUDA,2019,year,2019,,line_item,36,Consumer Debtors,2000,eThekwini,ETH,5574512000
Audited Actual,AUDA,2019,year,2019,,line_item,37,Other Debtors,2010,eThekwini,ETH,3042365000
Audited Actual,AUDA,2019,year,2019,,line_item,38,Current Portion Of Long-Term Receivables,2100,eThekwini,ETH,51363000
Audited Actual,AUDA,2019,year,2019,,line_item,39,Cash,1800,eThekwini,ETH,289832000
Audited Actual,AUDA,2019,year,2019,"sum(2200, 1900, 2000, 2010, 2100, 1800)",subtotal,40,Total Current Assets,2150,eThekwini,ETH,16319064000
Audited Actual,AUDA,2019,year,2019,"sum(2900, 2150)",subtotal,41,Total Assets,3000,eThekwini,ETH,69087756000
Audited Actual,AUDA,2019,year,2019,,heading,1,COMMUNITY WEALTH / EQUITY,0100,City of Johannesburg,JHB,
Audited Actual,AUDA,2019,year,2019,,heading,2,Community Wealth,0110,City of Johannesburg,JHB,
Audited Actual,AUDA,2019,year,2019,,line_item,3,Housing Development Fund,0600,City of Johannesburg,JHB,
Audited Actual,AUDA,2019,year,2019,,line_item,4,Reserves,0300,City of Johannesburg,JHB,
Audited Actual,AUDA,2019,year,2019,,line_item,5,Accumulated Surplus/(Deficit),0500,City of Johannesburg,JHB,52900127000
Audited Actual,AUDA,2019,year,2019,,line_item,6,Minorities Interests,0680,City of Johannesburg,JHB,
Audited Actual,AUDA,2019,year,2019,"sum(0600, 0300, 0500, 0680)",subtotal,7,Total Community Wealth / Equity,0690,City of Johannesburg,JHB,52900127000
Audited Actual,AUDA,2019,year,2019,,heading,8,Non-Current Liabilities,0700,City of Johannesburg,JHB,
Audited Actual,AUDA,2019,year,2019,,line_item,9,Borrowing,0900,City of Johannesburg,JHB,26936124000
Audited Actual,AUDA,2019,year,2019,,line_item,10,Non-Current Provisions,0910,City of Johannesburg,JHB,876849000
Audited Actual,AUDA,2019,year,2019,"sum(0900, 0910)",subtotal,11,Total Non-Current Liabilities,1000,City of Johannesburg,JHB,27812973000
Audited Actual,AUDA,2019,year,2019,,heading,12,Current Liabilities,2300,City of Johannesburg,JHB,
Audited Actual,AUDA,2019,year,2019,,line_item,13,Consumer Deposits,2400,City of Johannesburg,JHB,16958000
Audited Actual,AUDA,2019,year,2019,,line_item,14,Provisions,2500,City of Johannesburg,JHB,322703000
Audited Actual,AUDA,2019,year,2019,,line_item,15,Creditors,2600,City of Johannesburg,JHB,13079961000
Audited Actual,AUDA,2019,year,2019,,line_item,16,Conditional Grants and Receipts,2610,City of Johannesburg,JHB,348355000
Audited Actual,AUDA,2019,year,2019,,line_item,17,Bank Overdraft,2700,City of Johannesburg,JHB,
Audited Actual,AUDA,2019,year,2019,,line_item,18,Borrowing,2800,City of Johannesburg,JHB,948987000
Audited Actual,AUDA,2019,year,2019,"sum(2400, 2500, 2600, 2610, 2700, 2800)",subtotal,19,Total Current Liabilities,1600,City of Johannesburg,JHB,14716964000
Audited Actual,AUDA,2019,year,2019,"sum(0690 1000, 1600)",subtotal,20,Total Net Assets and Liabilities,1650,City of Johannesburg,JHB,95430064000
Audited Actual,AUDA,2019,year,2019,,heading,21,ASSETS,1100,City of Johannesburg,JHB,
Audited Actual,AUDA,2019,year,2019,,heading,22,Non-Current Assets,1200,City of Johannesburg,JHB,
Audited Actual,AUDA,2019,year,2019,,line_item,23,Property Plant and Equipment,1300,City of Johannesburg,JHB,73377912000
Audited Actual,AUDA,2019,year,2019,,line_item,24,Non-Current Investments,1400,City of Johannesburg,JHB,
Audited Actual,AUDA,2019,year,2019,,line_item,25,Long-term Receivables,1500,City of Johannesburg,JHB,1655961000
Audited Actual,AUDA,2019,year,2019,,line_item,26,Investment Property,1401,City of Johannesburg,JHB,998481000
Audited Actual,AUDA,2019,year,2019,,line_item,27,Investment in Associate,1402,City of Johannesburg,JHB,
Audited Actual,AUDA,2019,year,2019,,line_item,28,Agricultural,1403,City of Johannesburg,JHB,
Audited Actual,AUDA,2019,year,2019,,line_item,29,Biological,1404,City of Johannesburg,JHB,25822000
Audited Actual,AUDA,2019,year,2019,,line_item,30,Intangible,1405,City of Johannesburg,JHB,1563366000
Audited Actual,AUDA,2019,year,2019,,line_item,31,Other Non-Current Assets,1406,City of Johannesburg,JHB,2008112000
Audited Actual,AUDA,2019,year,2019,"sum(1300, 1400, 1500, 1401, 1402, 1403, 1404, 1405, 1406)",subtotal,32,Total Non-Current Assets,2900,City of Johannesburg,JHB,79629654000
Audited Actual,AUDA,2019,year,2019,,heading,33,Current Assets,1700,City of Johannesburg,JHB,
Audited Actual,AUDA,2019,year,2019,,line_item,34,Call Investment Deposits,2200,City of Johannesburg,JHB,
Audited Actual,AUDA,2019,year,2019,,line_item,35,Inventory,1900,City of Johannesburg,JHB,265436000
Audited Actual,AUDA,2019,year,2019,,line_item,36,Consumer Debtors,2000,City of Johannesburg,JHB,6303388000
Audited Actual,AUDA,2019,year,2019,,line_item,37,Other Debtors,2010,City of Johannesburg,JHB,3892372000
Audited Actual,AUDA,2019,year,2019,,line_item,38,Current Portion Of Long-Term Receivables,2100,City of Johannesburg,JHB,
Audited Actual,AUDA,2019,year,2019,,line_item,39,Cash,1800,City of Johannesburg,JHB,5339214000
Audited Actual,AUDA,2019,year,2019,"sum(2200, 1900, 2000, 2010, 2100, 1800)",subtotal,40,Total Current Assets,2150,City of Johannesburg,JHB,15800410000
Audited Actual,AUDA,2019,year,2019,"sum(2900, 2150)",subtotal,41,Total Assets,3000,City of Johannesburg,JHB,95430064000
Audited Actual,AUDA,2019,year,2019,,heading,1,COMMUNITY WEALTH / EQUITY,0100,Mangaung,MAN,
Audited Actual,AUDA,2019,year,2019,,heading,2,Community Wealth,0110,Mangaung,MAN,
Audited Actual,AUDA,2019,year,2019,,line_item,3,Housing Development Fund,0600,Mangaung,MAN,
Audited Actual,AUDA,2019,year,2019,,line_item,4,Reserves,0300,Mangaung,MAN,2493160646
Audited Actual,AUDA,2019,year,2019,,line_item,5,Accumulated Surplus/(Deficit),0500,Mangaung,MAN,13261604736
Audited Actual,AUDA,2019,year,2019,,line_item,6,Minorities Interests,0680,Mangaung,MAN,
Audited Actual,AUDA,2019,year,2019,"sum(0600, 0300, 0500, 0680)",subtotal,7,Total Community Wealth / Equity,0690,Mangaung,MAN,15754765382
Audited Actual,AUDA,2019,year,2019,,heading,8,Non-Current Liabilities,0700,Mangaung,MAN,
Audited Actual,AUDA,2019,year,2019,,line_item,9,Borrowing,0900,Mangaung,MAN,1501198594
Audited Actual,AUDA,2019,year,2019,,line_item,10,Non-Current Provisions,0910,Mangaung,MAN,1403242910
Audited Actual,AUDA,2019,year,2019,"sum(0900, 0910)",subtotal,11,Total Non-Current Liabilities,1000,Mangaung,MAN,2904441504
Audited Actual,AUDA,2019,year,2019,,heading,12,Current Liabilities,2300,Mangaung,MAN,
Audited Actual,AUDA,2019,year,2019,,line_item,13,Consumer Deposits,2400,Mangaung,MAN,148402252
Audited Actual,AUDA,2019,year,2019,,line_item,14,Provisions,2500,Mangaung,MAN,459442356
Audited Actual,AUDA,2019,year,2019,,line_item,15,Creditors,2600,Mangaung,MAN,2016195964
Audited Actual,AUDA,2019,year,2019,,line_item,16,Conditional Grants and Receipts,2610,Mangaung,MAN,459078487
Audited Actual,AUDA,2019,year,2019,,line_item,17,Bank Overdraft,2700,Mangaung,MAN,
Audited Actual,AUDA,2019,year,2019,,line_item,18,Borrowing,2800,Mangaung,MAN,187236287
Audited Actual,AUDA,2019,year,2019,"sum(2400, 2500, 2600, 2610, 2700, 2800)",subtotal,19,Total Current Liabilities,1600,Mangaung,MAN,3270355346
Audited Actual,AUDA,2019,year,2019,"sum(0690 1000, 1600)",subtotal,20,Total Net Assets and Liabilities,1650,Mangaung,MAN,21929562232
Audited Actual,AUDA,2019,year,2019,,heading,21,ASSETS,1100,Mangaung,MAN,
Audited Actual,AUDA,2019,year,2019,,heading,22,Non-Current Assets,1200,Mangaung,MAN,
Audited Actual,AUDA,2019,year,2019,,line_item,23,Property Plant and Equipment,1300,Mangaung,MAN,16662947993
Audited Actual,AUDA,2019,year,2019,,line_item,24,Non-Current Investments,1400,Mangaung,MAN,
Audited Actual,AUDA,2019,year,2019,,line_item,25,Long-term Receivables,1500,Mangaung,MAN,4070151
Audited Actual,AUDA,2019,year,2019,,line_item,26,Investment Property,1401,Mangaung,MAN,1570113653
Audited Actual,AUDA,2019,year,2019,,line_item,27,Investment in Associate,1402,Mangaung,MAN,
Audited Actual,AUDA,2019,year,2019,,line_item,28,Agricultural,1403,Mangaung,MAN,
Audited Actual,AUDA,2019,year,2019,,line_item,29,Biological,1404,Mangaung,MAN,
Audited Actual,AUDA,2019,year,2019,,line_item,30,Intangible,1405,Mangaung,MAN,103319572
Audited Actual,AUDA,2019,year,2019,,line_item,31,Other Non-Current Assets,1406,Mangaung,MAN,454432719
Audited Actual,AUDA,2019,year,2019,"sum(1300, 1400, 1500, 1401, 1402, 1403, 1404, 1405, 1406)",subtotal,32,Total Non-Current Assets,2900,Mangaung,MAN,18794884088
Audited Actual,AUDA,2019,year,2019,,heading,33,Current Assets,1700,Mangaung,MAN,
Audited Actual,AUDA,2019,year,2019,,line_item,34,Call Investment Deposits,2200,Mangaung,MAN,
Audited Actual,AUDA,2019,year,2019,,line_item,35,Inventory,1900,Mangaung,MAN,618816332
Audited Actual,AUDA,2019,year,2019,,line_item,36,Consumer Debtors,2000,Mangaung,MAN,2259538103
